Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1709637585.2938354,336,1709637585,301988363,/world,-1.2152392578125,-0.12969496154785157,0.05192223739624023,0.0029030447735738183,0.014152831356656386,-0.8537772312082769,0.520437998142327
1709637585.3241756,337,1709637585,332292318,/world,-1.221484375,-0.14327781677246093,0.05183733367919922,0.003462446517368154,0.012913643833192991,-0.8501505014550901,0.5263699972045872
1709637585.3646564,338,1709637585,362595320,/world,-1.22751708984375,-0.15704269409179689,0.05153604507446289,0.002591196898604452,0.012502605114601419,-0.8469656255438853,0.5314942667886061
1709637585.384853,339,1709637585,392898321,/world,-1.23370947265625,-0.17084930419921876,0.051413604736328125,0.004445545503042764,0.009866048530438131,-0.8420803620920431,0.53924350187607
1709637585.4151306,340,1709637585,423201323,/world,-1.2393709716796875,-0.18490614318847656,0.05121672058105469,0.004948041539768062,0.008161094921852633,-0.8386168799970309,0.5446380641824632
1709637585.4454153,341,1709637585,453504324,/world,-1.2448421630859374,-0.1990753173828125,0.05114463424682617,0.0031829856072709503,0.010511409189077408,-0.8348293625119614,0.5503992081372912
1709637585.475695,342,1709637585,483807325,/world,-1.2501636962890625,-0.2131898956298828,0.05092855453491211,0.004361989006622269,0.009798178546074931,-0.8305087543050528,0.5569023052632628
1709637585.5060015,343,1709637585,514110327,/world,-1.2552803955078125,-0.227153076171875,0.05066395950317383,0.005403656107881131,0.009415450217741978,-0.8253343737083917,0.5645399389857356
1709637585.5463946,344,1709637585,544413328,/world,-1.259898681640625,-0.24132890319824218,0.050550804138183594,0.004050838598621198,0.009117629140258222,-0.8207513120086829,0.5711985133213676
1709637585.5666027,345,1709637585,574716330,/world,-1.264410400390625,-0.2555841369628906,0.05030397033691406,0.004175898566780557,0.005930242217912154,-0.8163272536684931,0.5775441396243047
1709637585.5972478,346,1709637585,605019331,/world,-1.2688892822265625,-0.26992633056640625,0.05005191040039063,0.004335141808065593,0.0025304713631038103,-0.8121940907155283,0.5833657346536921
1709637585.6275687,347,1709637585,635322332,/world,-1.2730421142578126,-0.2845123596191406,0.0498749008178711,0.007689518045535879,0.001133608011319832,-0.8072219295090011,0.5901968637964002
1709637585.6580184,348,1709637585,665625334,/world,-1.276894287109375,-0.2992112731933594,0.049768665313720706,0.006436152743532489,0.005264053193177001,-0.8028901057635965,0.5960690859470472
1709637585.6885772,349,1709637585,695928335,/world,-1.2805343017578126,-0.3140242004394531,0.04956044387817383,0.0049851958503516905,0.005971141897744579,-0.7979608553212502,0.6026590744023581
1709637585.7188554,350,1709637585,726231337,/world,-1.28399169921875,-0.328544189453125,0.04939333343505859,0.004451193641606206,0.007382397754495095,-0.7929775681377343,0.6091898367850557
1709637585.7491152,351,1709637585,756534338,/world,-1.2871373291015624,-0.34328561401367186,0.04917868041992188,0.005339961906612526,0.0027839260187557616,-0.788402777736236,0.6151299009476715
1709637585.7895718,352,1709637585,786837339,/world,-1.2899332275390625,-0.35806243896484374,0.049021095275878904,0.005543168044243649,0.0031772192954676037,-0.7834831408018154,0.621380191105032
1709637585.8097548,353,1709637585,817140341,/world,-1.2927635498046874,-0.37304116821289063,0.04874176406860352,0.004978239498143115,0.0008214022179263943,-0.7783352173943187,0.6278286581205442
1709637585.8400726,354,1709637585,847443342,/world,-1.2951885986328124,-0.3881961364746094,0.048500770568847655,0.005698476970689681,-0.0002910180089380978,-0.7727925503327661,0.6346330562955165
1709637585.8805664,355,1709637585,877746344,/world,-1.297443603515625,-0.4035499572753906,0.04842034149169922,0.005642907984624899,0.0022559226473427077,-0.7669702889516916,0.6416538194019451
1709637585.9007924,356,1709637585,908049345,/world,-1.2992376708984374,-0.41879782104492186,0.048260520935058594,0.005107486952825729,0.003812513615057306,-0.7620268354196165,0.6475140591516375
1709637585.931056,357,1709637585,938352346,/world,-1.3010155029296875,-0.434260009765625,0.048071708679199215,0.004614957955732022,0.002581586880579964,-0.7568741430293572,0.6535392588225607
1709637585.9614418,358,1709637585,968655348,/world,-1.3024698486328126,-0.44960354614257814,0.04781222915649414,0.005275728475849521,0.0027467867986200223,-0.7512071833752021,0.6600396911153934
1709637585.991849,359,1709637585,998958349,/world,-1.303632080078125,-0.4649645690917969,0.047854671478271486,0.004344698280950487,0.0037124657418677637,-0.7460235916491184,0.6658949966484982
1709637586.0220928,360,1709637586,29261351,/world,-1.304601318359375,-0.4804872131347656,0.04737386322021484,0.004259710437051936,0.002270166298366327,-0.7400381187638343,0.6725476108549925
1709637586.0523412,361,1709637586,59564352,/world,-1.3052491455078126,-0.49617465209960937,0.047185516357421874,0.003627022591319201,0.0030750147870700715,-0.7344890552729958,0.6786038801437124
1709637586.0825853,362,1709637586,89867353,/world,-1.3060321044921874,-0.5122446899414063,0.046663703918457033,0.006984317904798709,0.005582352328243398,-0.7299991520410449,0.6833895609939581
1709637586.1128745,363,1709637586,120170355,/world,-1.3061015625,-0.528344970703125,0.04672351455688477,0.0038171391724113133,0.012479530249306764,-0.7239723493531249,0.6897055316530982
1709637586.1431656,364,1709637586,150473356,/world,-1.306388671875,-0.5441669921875,0.04646817016601563,0.009473878381202424,0.004018787547867732,-0.7191433697987173,0.6947855251687567
1709637586.1734092,365,1709637586,180776358,/world,-1.306273193359375,-0.5599512939453125,0.04639608001708984,0.004774468124396464,0.010424077775421864,-0.7126848362079836,0.7013906480269566
1709637586.2036245,366,1709637586,211079359,/world,-1.30586865234375,-0.5758684692382813,0.046243358612060546,0.004991448513147966,0.009445741897445598,-0.7076365045829534,0.7064958769985683
1709637586.2338295,367,1709637586,241382360,/world,-1.3051676025390626,-0.5917781372070312,0.045789051055908206,0.007348630097608604,0.006128958232814016,-0.7019510263565667,0.7121609351661857
1709637586.2641113,368,1709637586,271685362,/world,-1.304249755859375,-0.6078386840820312,0.045459503173828124,0.003839406109710936,0.01019549437854489,-0.6966195830678081,0.7173579914567159
1709637586.3044953,369,1709637586,301988363,/world,-1.3032821044921874,-0.6239315795898438,0.04518399047851562,0.0053137983718121486,0.005390532417345456,-0.6908306792705868,0.7229769568588611
1709637586.324669,370,1709637586,332292318,/world,-1.3018111572265625,-0.6400948486328125,0.044884567260742185,0.004597104155740971,0.004782326613613959,-0.6857802759418968,0.7277784126633386
1709637586.3548837,371,1709637586,362595320,/world,-1.30033935546875,-0.6561827392578125,0.04457509231567383,0.0018984442363250184,0.009731840390063884,-0.6808822216889004,0.7323258222538747
1709637586.3853784,372,1709637586,392898321,/world,-1.2987335205078125,-0.672129638671875,0.044435943603515625,0.0010778124793988598,0.007392710861049082,-0.6765541212223471,0.7363550006707306
1709637586.4156055,373,1709637586,423201323,/world,-1.2968232421875,-0.6879495239257812,0.04426142501831055,0.0016605363046888907,0.005576553368561808,-0.672191635673609,0.7403543420370217
1709637586.4461102,374,1709637586,453504324,/world,-1.2948631591796875,-0.7038785400390625,0.04414850616455078,0.0015461979067913467,0.0021551119814136274,-0.666619451591615,0.745393503083775
1709637586.4763615,375,1709637586,483807325,/world,-1.292391845703125,-0.7197252197265624,0.043894996643066404,0.0011521983098827506,0.0017093201554379686,-0.6626192021618579,0.7489536332450286
1709637586.5066187,376,1709637586,514110327,/world,-1.2899466552734375,-0.7357843627929688,0.043943172454833986,-0.001301412939770946,0.004468542448838755,-0.6589828539843192,0.7521435607934326
1709637586.536856,377,1709637586,544413328,/world,-1.2875230712890624,-0.7517911376953125,0.04375025177001953,-0.000447199464192147,0.002587919990169791,-0.655293265974533,0.7553699989039668
1709637586.567078,378,1709637586,574716330,/world,-1.2849913330078124,-0.7676793823242187,0.043652000427246096,0.0017742143003134808,-0.0006418660800104442,-0.6514304114325916,0.7587060404247651
1709637586.597323,379,1709637586,605019331,/world,-1.282132568359375,-0.783439453125,0.04356267166137695,-0.0005699653936263256,0.0020433841104065126,-0.6476091017122025,0.7619697866277492
1709637586.6276152,380,1709637586,635322332,/world,-1.279216796875,-0.7991903686523437,0.04341302490234375,0.0013813274176522666,0.0017859622083329846,-0.645151782269795,0.7640510895624
1709637586.657913,381,1709637586,665625334,/world,-1.27621923828125,-0.8149970703125,0.04325023651123047,0.003169930779734251,0.0010355324346030324,-0.6402931369774573,0.768123413608859
1709637586.6882162,382,1709637586,695928335,/world,-1.272502685546875,-0.8306632080078125,0.04326309967041016,0.0011839787509267557,-0.001833607133840958,-0.6355636128414157,0.7720454143714093
1709637586.7184305,383,1709637586,726231337,/world,-1.268878662109375,-0.8464031372070312,0.043416934967041014,0.0005941237371565434,0.00046943028409484336,-0.6314169014184696,0.7754431761991011
1709637586.7486804,384,1709637586,756534338,/world,-1.2654710693359374,-0.8620346069335938,0.043037364959716794,0.0017959237334935218,-0.0004555973636690413,-0.6301150033278696,0.7764996085806128
1709637586.7789912,385,1709637586,786837339,/world,-1.261741455078125,-0.8776268310546875,0.042943241119384766,0.0025148923714371795,-0.002052579138986119,-0.6251233479402968,0.7805192247551763
1709637586.8092155,386,1709637586,817140341,/world,-1.257644287109375,-0.8929497680664062,0.0430297966003418,0.003116451815937419,-0.003979485082958076,-0.6206930617811551,0.7840373573970025
1709637586.8394756,387,1709637586,847443342,/world,-1.2534244384765625,-0.9081105346679688,0.04283833312988281,0.005275096085131319,-0.0038010528078674245,-0.6149336180520374,0.7885520742986
1709637586.8699002,388,1709637586,877746344,/world,-1.249072265625,-0.9233922119140625,0.04261427307128906,0.005834217711591614,-0.006221918826371663,-0.6093988367411135,0.7928179658619408
1709637586.9001846,389,1709637586,908049345,/world,-1.24423291015625,-0.9384659423828124,0.04250718688964844,0.004861100638558001,-0.005559025416383779,-0.6047374136955488,0.7963906854639485
1709637586.9305592,390,1709637586,938352346,/world,-1.2390792236328125,-0.9536051025390625,0.042496448516845704,0.005167689761672899,-0.002680933072993008,-0.599643011433321,0.8002464369349243
1709637586.9608278,391,1709637586,968655348,/world,-1.2340435791015625,-0.9688148803710938,0.04236020278930664,0.006498685711948118,-0.004035268743238189,-0.5940156955390814,0.8044170786337445
1709637586.9911337,392,1709637586,998958349,/world,-1.22883154296875,-0.98371826171875,0.04244266510009766,0.006410818131425428,-0.004408699271999525,-0.5875658161534961,0.8091389665386828
1709637587.0213974,393,1709637587,29261351,/world,-1.2231435546875,-0.9983316650390625,0.04231979751586914,0.008142652388213505,-0.003904534041237296,-0.5823232531336485,0.8129071810941424
1709637587.0540323,394,1709637587,59564352,/world,-1.2175177001953126,-1.012925048828125,0.042244796752929685,0.006266790445237706,-0.004350607861871338,-0.5761389490178767,0.8173161642414405
1709637587.08437,395,1709637587,89867353,/world,-1.211696533203125,-1.02748486328125,0.04228185653686523,0.011415527012439511,-0.007316881502654795,-0.5693611833369081,0.8219756659440981
1709637587.1146584,396,1709637587,120170355,/world,-1.2053251953125,-1.0420289306640624,0.04212111282348633,0.007289933546681732,-0.005019131957626333,-0.5646210203072257,0.8253028393273535
1709637587.1449125,397,1709637587,150473356,/world,-1.198837646484375,-1.05632763671875,0.04188509368896484,0.008831054979795862,-0.006034019398735988,-0.5593328641924759,0.8288741456986536
1709637587.175193,398,1709637587,180776358,/world,-1.1923529052734374,-1.07093603515625,0.04167166137695313,0.009797459710755737,-0.007289320125499747,-0.5544323589971054,0.8321391917670711
1709637587.205505,399,1709637587,211079359,/world,-1.1856533203125,-1.0854295654296875,0.041590904235839846,0.011165120865331689,-0.004345697684894413,-0.5487825297931883,0.8358792792750229
1709637587.2359843,400,1709637587,241382360,/world,-1.178706787109375,-1.0998040771484374,0.04145210266113281,0.014388673491732552,-0.004147886669264079,-0.5443174052481478,0.8387456901413981
1709637587.2662284,401,1709637587,271685362,/world,-1.1712855224609375,-1.1138380126953125,0.041289913177490235,0.012569902656106946,-0.004979804090450751,-0.5374896134482777,0.8431619740898348
1709637587.2965214,402,1709637587,301988363,/world,-1.1639649658203124,-1.1280999755859376,0.041114250183105466,0.01545270875201661,-0.0038178345464296875,-0.530126012271129,0.8477694528114582
1709637587.3268604,403,1709637587,332292318,/world,-1.156131591796875,-1.14214990234375,0.040898941040039063,0.014986400518364053,-0.00357997332064626,-0.5236208809120888,0.8518120548757377
1709637587.3572679,404,1709637587,362595320,/world,-1.1480369873046874,-1.156280517578125,0.04057749176025391,0.01754928410234943,-0.0013470519375318422,-0.516212986689772,0.8562793723171033
1709637587.3875763,405,1709637587,392898321,/world,-1.1398795166015625,-1.1702481689453126,0.040670761108398436,0.017457353609288594,-0.00409299693739276,-0.5088548415668128,0.8606655747206395
1709637587.4178612,406,1709637587,423201323,/world,-1.131150390625,-1.1841092529296875,0.04026843643188477,0.01893577018856449,-0.007069660607909645,-0.4999677006108183,0.8658081503026153
1709637587.4481664,407,1709637587,453504324,/world,-1.1221319580078124,-1.1975435791015625,0.04026572799682617,0.01720063739079925,-0.005409460106689821,-0.4904271787538234,0.8712956233099322
1709637587.4784293,408,1709637587,483807325,/world,-1.1125533447265625,-1.210970458984375,0.04018359375,0.016656142379476654,-0.004231530947713319,-0.48193857637231396,0.8760364558775185
1709637587.50871,409,1709637587,514110327,/world,-1.1027542724609376,-1.224424560546875,0.03967837905883789,0.01798668022847738,-0.002979722928381095,-0.473501466176033,0.8806043200640092
1709637587.5390952,410,1709637587,544413328,/world,-1.0926207275390625,-1.23791552734375,0.03972357559204102,0.015025871583745123,-0.004951360560022717,-0.4649916370676671,0.8851737034988486
1709637587.5693524,411,1709637587,574716330,/world,-1.0818870849609374,-1.2511671142578125,0.039280616760253906,0.014596589060358359,-0.0052645012303042665,-0.45816095565188875,0.8887337966976351
1709637587.5996053,412,1709637587,605019331,/world,-1.071094482421875,-1.264740478515625,0.03919222259521484,0.015115298112125159,-0.0033999778421642786,-0.4497060369011338,0.8930422371356863
1709637587.6299262,413,1709637587,635322332,/world,-1.0600108642578125,-1.2777955322265624,0.039141693115234376,0.010579567279711056,-0.0024674569348555374,-0.44323324452668267,0.8963404936840207
1709637587.660214,414,1709637587,665625334,/world,-1.048766845703125,-1.2910791015625,0.03888232421875,0.014563243734067071,-0.0027836225380318256,-0.4357294027839312,0.8999555864899005
1709637587.690566,415,1709637587,695928335,/world,-1.03734619140625,-1.304151123046875,0.03869222259521484,0.015300360579875109,-0.004463610069937792,-0.4279756884518273,0.9036497020730232
1709637587.7208905,416,1709637587,726231337,/world,-1.025295166015625,-1.317208251953125,0.038554290771484374,0.017380776791352463,-0.0041335496959538165,-0.42026771278814906,0.907224271215003
1709637587.7513053,417,1709637587,756534338,/world,-1.0130860595703124,-1.3301092529296874,0.03853104400634766,0.013805583301922195,-0.004157605610530413,-0.4125297208914427,0.910830039593976
1709637587.7815711,418,1709637587,786837339,/world,-1.0005903930664062,-1.3428763427734376,0.03801495361328125,0.017687656528049645,-0.004182456328849748,-0.4039580518911944,0.9145969312014711
1709637587.8118289,419,1709637587,817140341,/world,-0.9877642211914063,-1.3555108642578124,0.03812652206420898,0.01092499525094672,-0.003422325396677799,-0.39605673067538444,0.9181546692569571
1709637587.8420796,420,1709637587,847443342,/world,-0.9747396850585938,-1.3679576416015624,0.037887813568115235,0.013776059225778797,-0.004519973673497471,-0.38828271332902525,0.921426251669643
1709637587.8723927,421,1709637587,877746344,/world,-0.9616033935546875,-1.3803433837890624,0.03775463104248047,0.01842971051838059,-0.006858413808019147,-0.3797816296486548,0.9248671384710062
1709637587.9026868,422,1709637587,908049345,/world,-0.9478712158203125,-1.3924425048828124,0.03776207733154297,0.017302063683545345,-0.005576304375049925,-0.3717502031978424,0.9281548039310221
1709637587.9329753,423,1709637587,938352346,/world,-0.9339246826171875,-1.4045380859375,0.03764771270751953,0.016763650241525156,-0.003647218940747256,-0.36367864775460196,0.9313664782729039
1709637587.9633486,424,1709637587,968655348,/world,-0.9196962280273437,-1.41646630859375,0.03742118453979492,0.0164558735714481,-0.005157512302700491,-0.3558918767623619,0.9343680119970804
1709637587.9936585,425,1709637587,998958349,/world,-0.9049269409179688,-1.4280830078125,0.03726972198486328,0.01650172743439044,-0.0025813485046523575,-0.3477274515460194,0.9374468788355852
1709637588.023943,426,1709637588,29261351,/world,-0.8900277099609375,-1.43955029296875,0.03693794631958008,0.01761082465419597,-0.0028775828307797584,-0.33852835829775085,0.9407869731815791
1709637588.054207,427,1709637588,59564352,/world,-0.8748052368164062,-1.4509481201171874,0.03675293731689453,0.021318602741357325,-0.0026387951509783476,-0.3280656021600943,0.9444106663167416
1709637588.084485,428,1709637588,89867353,/world,-0.8592367553710938,-1.4617978515625,0.03668348693847656,0.020440526144213152,-0.0011087045165566268,-0.31864459422380886,0.9476531897461642
1709637588.1148067,429,1709637588,120170355,/world,-0.8433087158203125,-1.4726234130859375,0.03610427474975586,0.02460929464254623,-0.002517652227968033,-0.3087705241037683,0.9508148087132661
1709637588.1450608,430,1709637588,150473356,/world,-0.8271744995117187,-1.4832535400390625,0.03620935440063477,0.017183105827094043,-0.0006838024205017102,-0.29778961802822573,0.9544766176006468
1709637588.175369,431,1709637588,180776358,/world,-0.8106925048828125,-1.4930255126953125,0.03602949523925781,0.02029835843064323,-0.0035599370877713297,-0.28760673725952685,0.9575268610431064
1709637588.205673,432,1709637588,211079359,/world,-0.794028564453125,-1.5028304443359375,0.035683692932128905,0.018767240735735866,-0.004785252606784207,-0.2775957437999496,0.9605027277459448
1709637588.2360704,433,1709637588,241382360,/world,-0.7770149536132812,-1.512149169921875,0.03538501358032226,0.016401533839864823,-0.00218703325055223,-0.26884578593418135,0.963041088736419
1709637588.2663393,434,1709637588,271685362,/world,-0.7596605224609375,-1.5211669921875,0.035208816528320315,0.020670844572247094,-0.002773173875291495,-0.25764871586605775,0.9660135505922398
1709637588.2965658,435,1709637588,301988363,/world,-0.7422697143554687,-1.5302508544921876,0.034959941864013674,0.016725052661527958,-0.004529735823729051,-0.24941649120383455,0.9682412734496563
1709637588.326765,436,1709637588,332292318,/world,-0.724531005859375,-1.538752685546875,0.034911422729492186,0.01506111397779505,-0.002921312356000878,-0.23801428710980732,0.9711404732399359
1709637588.3569725,437,1709637588,362595320,/world,-0.7066663818359376,-1.5470535888671875,0.034738548278808595,0.015713628184090292,-0.004397967213232335,-0.2303167603637744,0.97297889842629
1709637588.3872178,438,1709637588,392898321,/world,-0.688571044921875,-1.55499560546875,0.03436236953735351,0.017926779318710954,-0.0034815402272539353,-0.21899543158365622,0.9755549764827578
1709637588.4174583,439,1709637588,423201323,/world,-0.6705067138671875,-1.56233642578125,0.03418684387207031,0.015023282736518803,0.001843564610518096,-0.2100759410539599,0.9775679028626791
1709637588.447715,440,1709637588,453504324,/world,-0.6522288208007813,-1.56954345703125,0.03431418991088867,0.008974956953492676,7.207658339713838e-05,-0.20181249457019157,0.979383049891046
1709637588.4779801,441,1709637588,483807325,/world,-0.6331310424804687,-1.575954833984375,0.03176387786865234,0.06308904602393697,-0.02342011714091874,-0.19097907916492754,0.9792845668559433
1709637590.4783428,442,1709637590,483807325,/world,0.6011861572265625,-1.322619384765625,0.03362518310546875,-0.013029594830654715,-0.01991999645962622,0.3495477201579434,0.936616155113999
1709637590.508599,443,1709637590,514110327,/world,0.61550830078125,-1.3093323974609374,0.034230987548828126,-0.005088302871067271,-0.02018867444210206,0.3556126042498539,0.934401517829842
1709637590.538867,444,1709637590,544413328,/world,0.6295722045898438,-1.2960406494140626,0.03520700836181641,-0.006305734574068599,-0.003908285285214651,0.3650293798813348,0.9309664352135703
1709637590.5691524,445,1709637590,574716330,/world,0.6434471435546875,-1.2822901611328126,0.035640037536621094,-0.002868822302490677,-0.001512388207405932,0.37248028062762856,0.9280344427608572
1709637590.599485,446,1709637590,605019331,/world,0.657119384765625,-1.268245361328125,0.035674785614013674,-0.006643696804295837,-0.0026989441267447492,0.37823275606089274,0.9256827547496346
1709637590.6297758,447,1709637590,635322332,/world,0.670731201171875,-1.2541839599609375,0.03585739517211914,-0.00444462784166904,-0.002197988217247561,0.385117382741826,0.9228542751696243
1709637590.6599815,448,1709637590,665625334,/world,0.6840712890625,-1.2398682861328125,0.03607260894775391,-0.012607002655648316,-0.0020998069201814936,0.39202210903820156,0.919867009756078
1709637590.6902382,449,1709637590,695928335,/world,0.697211669921875,-1.225420166015625,0.036160064697265626,0.004210272531184431,0.00273364384121694,0.39841812353554534,0.9171901647603773
1709637590.7205207,450,1709637590,726231337,/world,0.7103598022460937,-1.2108609619140625,0.03623780822753906,-0.011890918408367536,0.0008685652276430862,0.4081699609638885,0.912828092836945
1709637590.7508292,451,1709637590,756534338,/world,0.7231723022460937,-1.196286376953125,0.03697905349731445,-0.007605335858904937,0.0034430081009304233,0.41549693781044594,0.9095562606751653
1709637590.7811115,452,1709637590,786837339,/world,0.7358901977539063,-1.1814154052734376,0.03661054229736328,-0.004317257232157953,0.005981218485142201,0.4203959098335055,0.9073107940038693
1709637590.8113637,453,1709637590,817140341,/world,0.748225830078125,-1.166454833984375,0.03685056304931641,-0.006148788184217396,0.002803910725780028,0.4262423974849744,0.9045837392254069
1709637590.8416476,454,1709637590,847443342,/world,0.7601271362304688,-1.1510528564453124,0.0372550048828125,-0.012575911668639805,-0.0019278851261945846,0.4309666193773015,0.9022781794119938
1709637590.8718867,455,1709637590,877746344,/world,0.7718641967773437,-1.1357518310546875,0.03757765197753906,-0.011840726174176603,-0.0042808446696633645,0.43830518917027733,0.8987380230043241
